SampleID	freebayes	lofreq	Mutect2	sniper	strelka2	VarDict	VarScan
FA223U0004-A3ABF9DXNF2-Y01K-60100	0.39829071486034	0.168176223446582	0.0630676537598049	0.642513705857424	0.408596786864455	0.337232313385156	0.294369452165277
FA223U0004-A3ABF9DXNF2-Y01K-6040	0.563882616492765	0.280551855982146	0.242805818579864	0.71011858668941	0.395024695119876	0.602895314462023	0.289944612119245
FA223U0004-A3ABF9DXNF2-Y01K-6060	0.496571420137423	0.235685503056404	0.187686366470959	0.645362990452431	0.319528056049809	0.438416233324472	0.19182143753658
FA223U0004-A3ABF9DXNF2-Y01K-6080	0.444663108344787	0.202269293627151	0.105268082036245	0.62498343134517	0.379337503314191	0.339124892420499	0.166261138621594
FA223U0004-A3ABF9DXNF2-Y01K-80100	0.350584115535257	0.0638425817273493	0.0997664352385716	0.680641037630399	0.317039929212471	0.352719968640949	0.195646431123127
FA223U0004-A3ABF9DXNF2-Y01K-8040	0.52100066846633	0.185475066643557	0.287936471507395	0.736775406480041	0.345733312372908	0.616115488174752	0.207551158078556
FA223U0004-A3ABF9DXNF2-Y01K-8060	0.46629315643806	0.127016707909302	0.207928445045929	0.701846850563165	0.302385441084625	0.458395408999665	0.223650782821881
FA223U0004-A3ABF9DXNF2-Y01K-8080	0.381022582386539	0.0740837886893305	0.151831054236288	0.686478281872507	0.282893014315744	0.397060000012959	0.15917521166898
FA223V0193-A3ABF91RNF2-Y01K-100100	0.34168989060692	0.199884167674461	0.496490823426279	0.798278485858874	0.418144998500417	0.518470911138868	4.73581001967062
FA223V0193-A3ABF91RNF2-Y01K-10040	0.533812237770939	0.306294172761008	0.561548609386054	0.828091547777	0.285155668467815	0.768502585309602	7.01982363863329
FA223V0193-A3ABF91RNF2-Y01K-10060	0.475603141646676	0.318568890885534	0.537493860330962	0.811353747641128	0.334356433158687	0.659096730825504	6.45350311117824
FA223V0193-A3ABF91RNF2-Y01K-10080	0.381469693867961	0.272559531529928	0.523036168272986	0.778685100656754	0.388689298154085	0.565615934440044	5.29762765982956
FA223V0193-A3ABF91RNF2-Y01K-40100	0.442578433756662	0.193660183803718	0.223915787063071	0.589459501147878	0.321327603286958	0.290498711798853	0.491057992201627
FA223V0193-A3ABF91RNF2-Y01K-4040	0.643832119268134	0.55176659139263	0.392867509584366	0.720895853446083	0.204494492080537	0.673795324331266	0.795204843557005
FA223V0193-A3ABF91RNF2-Y01K-4060	0.556417122956404	0.164130838672105	0.349295928807492	0.686633129573435	0.175500550525842	0.497131627220338	0.5573503940981
FA223V0193-A3ABF91RNF2-Y01K-4080	0.453793777098268	0.150892624403467	0.27043272277865	0.631923361192993	0.230452507439678	0.354602744262448	1.00475731076868
FA223V0193-A3ABF91RNF2-Y01K-60100	0.361559644656434	0.0924146183447476	0.398223634248713	0.689167022655417	0.317218613167268	0.389737672474047	1.11985909371639
FA223V0193-A3ABF91RNF2-Y01K-6040	0.599297602807583	0.237910892812634	0.467860979620652	0.778674937382296	0.246170642048532	0.742862780866131	1.03904160499536
FA223V0193-A3ABF91RNF2-Y01K-6060	0.510412225552477	0.152698908985001	0.481336323569539	0.740036355196467	0.275916404797238	0.574048464574035	0.584979390456834
FA223V0193-A3ABF91RNF2-Y01K-6080	0.387564378098292	0.0783867122849479	0.432007979298472	0.690494471820539	0.312714652304189	0.483963355130033	0.644732705889434
FA223V0193-A3ABF91RNF2-Y01K-80100	0.320595194852786	0.0492837047251738	0.454107395602086	0.722766675962739	0.322041167560057	0.414414480543336	1.63029674719654
FA223V0193-A3ABF91RNF2-Y01K-8040	0.602569271591584	0.210514764905253	0.510395303210555	0.796296924920975	0.268963466526085	0.743303747258204	1.59535627447435
FA223V0193-A3ABF91RNF2-Y01K-8060	0.480417498436811	0.153312301700023	0.500086677700471	0.769829731552622	0.300333412314714	0.60395919762089	1.36183151438034
FA223V0193-A3ABF91RNF2-Y01K-8080	0.365691644250051	0.0974156495651752	0.482638298180559	0.733333771481248	0.323389764643913	0.511229234333622	1.371884594629
FA22410116-A3ABF91RNF2-Y01K-100100	0.77103837441874	0.708329738011772	0.397469728241611	0.8910555339983	0.750229225819746	0.868712166595826	0.935331671828364
FA22410116-A3ABF91RNF2-Y01K-10040	0.841891720075493	0.765103579477954	0.614690970407183	0.892711934822246	0.629303905027787	0.967583614104911	0.376521609876737
FA22410116-A3ABF91RNF2-Y01K-10060	0.810491338625067	0.740936081138381	0.537342834377721	0.903668979168852	0.65628265952907	0.862945350228548	0.314647515344243
FA22410116-A3ABF91RNF2-Y01K-10080	0.763198165204531	0.708831394533684	0.442452633430982	0.86811214612653	0.729341344610466	0.82787339959879	0.693424352019074
FA22410116-A3ABF91RNF2-Y01K-40100	0.973108293334495	0.691439423116322	0.246932588861099	0.839212008687176	0.792725479141885	0.560459122654945	0.46548262961445
FA22410116-A3ABF91RNF2-Y01K-4040	0.930574702525265	0.642479725068251	0.470324387689853	0.869671277761479	0.720452309756857	0.708442455845057	0.104884849608993
FA22410116-A3ABF91RNF2-Y01K-4060	0.967591196298927	0.67632490629819	0.380429368583347	0.816058867504235	0.811054360707099	0.674333176045945	0.448142505452237
FA22410116-A3ABF91RNF2-Y01K-4080	0.966532980877469	0.695565431725581	0.280587938318325	0.826372831172747	0.783660235531654	0.589618794198275	0.335510754845389
FA22410116-A3ABF91RNF2-Y01K-60100	0.870442561416879	0.744898431822936	0.433964902477966	0.812835717051197	0.835708356426794	0.606386631905747	0.894969461457824
FA22410116-A3ABF91RNF2-Y01K-6040	0.905573132194348	0.743942534852013	0.58701866311221	0.88917448934362	0.635438455967547	0.81443856795535	1.05468202049589
FA22410116-A3ABF91RNF2-Y01K-6060	0.867632842128663	0.755156278756619	0.477247170848491	0.853201507771046	0.750289169298733	0.757730811214753	0.379553334711554
FA22410116-A3ABF91RNF2-Y01K-6080	0.858998351304631	0.704533042131131	0.404565407128265	0.832123540204546	0.793965600176563	0.671630027349566	0.602234003952344
FA22410116-A3ABF91RNF2-Y01K-80100	0.822691802916474	0.799012680951264	0.395758064053047	0.883355108201049	0.746729834379578	0.725934741404239	1.3541426290326
FA22410116-A3ABF91RNF2-Y01K-8040	0.906156958813047	0.844049953658024	0.568932710332496	0.893928476778604	0.646836373013643	0.886413208119834	0.535415264763482
FA22410116-A3ABF91RNF2-Y01K-8060	0.869996213466261	0.734601534893872	0.47232955950029	0.87920989781587	0.700591729081709	0.84826792912015	0.524717912269785
FA22410116-A3ABF91RNF2-Y01K-8080	0.811161974144732	0.792885293321952	0.422308841997212	0.869566331125075	0.74521396317394	0.739674281282396	1.15692101176939
FA224F0140-A3ABF91RNF2-Y01K-100100	0.361725989069819	0.370491910621637	0.376281962589855	0.724755719348143	0.561934032958239	0.401272114500558	0.653076031893358
FA224F0140-A3ABF91RNF2-Y01K-10040	0.570534815441322	0.412812734658918	0.536644916338359	0.746415163010031	0.354474457872446	0.676987572953474	0.416505341807383
FA224F0140-A3ABF91RNF2-Y01K-10060	0.428017548328974	0.371932507545744	0.445374881927601	0.695584398777433	0.468059090030789	0.502697126000472	0.385606334995574
FA224F0140-A3ABF91RNF2-Y01K-10080	0.386153677592586	0.356745753223976	0.380381862305676	0.696015648334529	0.471355849027213	0.428726650491603	0.636052332445625
FA224F0140-A3ABF91RNF2-Y01K-40100	0.652836497756158	0.55357339601895	0.247425815768372	0.629356706691274	0.795157299314457	0.193910801770855	0.415265566161664
FA224F0140-A3ABF91RNF2-Y01K-4040	0.731947121492393	0.591012723666661	0.426168015676937	0.729138693937701	0.547503792054162	0.571044502964213	0.561112672055012
FA224F0140-A3ABF91RNF2-Y01K-4060	0.687527014906972	0.556457785419788	0.376244965564522	0.657559737295116	0.674980579790034	0.385168218362695	0.359780372017636
FA224F0140-A3ABF91RNF2-Y01K-4080	0.681416661122508	0.585878911022435	0.279519546342782	0.654888271801982	0.754415982620619	0.253371337246429	0.453309293063654
FA224F0140-A3ABF91RNF2-Y01K-60100	0.482353110118194	0.528775797551337	0.305498671960935	0.657768697497949	0.68576643642215	0.319297479677611	0.236463411552766
FA224F0140-A3ABF91RNF2-Y01K-6040	0.666271194685715	0.560239937989836	0.440385773071863	0.734376718366688	0.474045008018075	0.647006672353552	0.744205973267171
FA224F0140-A3ABF91RNF2-Y01K-6060	0.563214278189957	0.517297109549413	0.402101726418376	0.67289920191693	0.568510803315282	0.521836782058858	0.244105500876303
FA224F0140-A3ABF91RNF2-Y01K-6080	0.505210951036421	0.530748308535648	0.325472010912499	0.654867882327454	0.645896981875291	0.376758767268015	0.627459852536376
FA224F0140-A3ABF91RNF2-Y01K-80100	0.443292239861454	0.448391536715697	0.332175097442762	0.688652107024626	0.595189022481401	0.386217110240094	0.085065817757087
FA224F0140-A3ABF91RNF2-Y01K-8040	0.627819077802864	0.50859846225176	0.474604900100323	0.776343143496552	0.403795082168262	0.675375025962685	0.377593196958204
FA224F0140-A3ABF91RNF2-Y01K-8060	0.498126495928778	0.456413080272554	0.412303668902878	0.682229652402428	0.501549767093586	0.500413389157262	0.430875768472251
FA224F0140-A3ABF91RNF2-Y01K-8080	0.485697406078364	0.444949160709732	0.329387735202101	0.679120021027	0.533883799274659	0.413042846409652	0.516128756384401
FA224J0135-A3AAF91RNF2-Y01K-100100	0.590829750928808	0.0194344148985126	0.277337578656273	0.647077833413215	0.672226907186691	0.332669994148804	-0.0521282867704325
FA224J0135-A3AAF91RNF2-Y01K-10040	0.61123327994086	0.151772906355633	0.402384796838457	0.692623238691295	0.479482977485138	0.480604660510159	0.0862581039793773
FA224J0135-A3AAF91RNF2-Y01K-10060	0.586224534822224	0.070301171303294	0.342502601368526	0.682732016166357	0.542537948143215	0.423300849983481	-0.0619463468337759
FA224J0135-A3AAF91RNF2-Y01K-10080	0.591846602766276	0.0696628500196829	0.312606797723712	0.652443172015171	0.588060536317188	0.369218898857154	-0.0138082493443326
FA224J0135-A3AAF91RNF2-Y01K-40100	0.870195460100134	0.1173998960048	0.203386044877177	0.638103915927066	0.823243630731198	0.1584940963733	-0.308063002119224
FA224J0135-A3AAF91RNF2-Y01K-4040	0.88131940553941	0.144879352411835	0.31314721892807	0.683477963633414	0.727052387946628	0.22635463130483	-0.139442926723038
FA224J0135-A3AAF91RNF2-Y01K-4060	0.857265341214239	0.120263172373252	0.25911972680819	0.66139950158781	0.778453881332858	0.179288445335372	-0.105064521818899
FA224J0135-A3AAF91RNF2-Y01K-4080	0.869585795290076	0.118064171552087	0.219174773618913	0.64227379486605	0.821604823840927	0.143503043792078	-0.28546843655913
FA224J0135-A3AAF91RNF2-Y01K-60100	0.727844374625754	0.0391373330871711	0.193649561163977	0.602164682258074	0.775161347337734	0.165000347405744	-0.12495695338179
FA224J0135-A3AAF91RNF2-Y01K-6040	0.751105010487121	0.110506227845026	0.328851385405966	0.671279830159133	0.583563574433819	0.361731898165886	0.394907668113527
FA224J0135-A3AAF91RNF2-Y01K-6060	0.740113147298026	0.060132459910942	0.274445440757906	0.629590879961515	0.694419503983898	0.279619836477735	0.0112721929985343
FA224J0135-A3AAF91RNF2-Y01K-6080	0.734311357545813	0.0606923004689168	0.24091856140924	0.611589659972505	0.748639670382917	0.217464779395102	-0.0405710121155179
FA224J0135-A3AAF91RNF2-Y01K-80100	0.64057471707001	0.0430441966102148	0.2816529297346	0.629226235625364	0.730685780033756	0.28058524603015	-0.181028869716946
FA224J0135-A3AAF91RNF2-Y01K-8040	0.714163867405073	0.117087925900273	0.362227300470127	0.678781029155151	0.52860367605845	0.422510766415274	0.0994756911387422
FA224J0135-A3AAF91RNF2-Y01K-8060	0.637453902568295	0.0871087152658319	0.322596108154931	0.625600856519844	0.572247021731652	0.38306422816273	-0.15770660043639
FA224J0135-A3AAF91RNF2-Y01K-8080	0.640294809254239	0.0511976139198269	0.319472937663403	0.614897114203849	0.693382910273455	0.329899789290063	-0.137807635294464
FA22570053-A3ABF91RNF4-Y01K-100100	0.236865148142141	-0.0018169945599508	0.185802749772476	0.505547814916842	0.160301392712444	0.230261391300957	1.01271768592058
FA22570053-A3ABF91RNF4-Y01K-10040	0.465689067463604	0.11630742039054	0.340912523892521	0.629877679321396	0.201099406827491	0.542520803808853	0.524114963498513
FA22570053-A3ABF91RNF4-Y01K-10060	0.321745998441594	0.0718048401122904	0.253293130214999	0.533756085326091	0.164225434375876	0.389473568014323	0.87944209280109
FA22570053-A3ABF91RNF4-Y01K-10080	0.273249825746781	0.0221036483133531	0.201952200790232	0.537215147926378	0.149104808219181	0.28105362170353	0.918380453830746
FA22570053-A3ABF91RNF4-Y01K-40100	0.396813225949925	-0.023562751442943	0.0889852483583511	0.31419968974814	0.446192901985319	0.0901480178539283	0.700796957685247
FA22570053-A3ABF91RNF4-Y01K-4040	0.499284774055826	0.0556804978961894	0.226100595214676	0.492624824846899	0.215765005913622	0.379353108355251	0.535426521727941
FA22570053-A3ABF91RNF4-Y01K-4060	0.458815895311644	-0.0093569091521184	0.184359504711509	0.386460249602231	0.330643190305652	0.257671907985074	0.757222928462575
FA22570053-A3ABF91RNF4-Y01K-4080	0.425593986819939	-0.0094863292201428	0.130198572287051	0.331366690090242	0.387248007170989	0.13222114957869	0.84974724565786
FA22570053-A3ABF91RNF4-Y01K-60100	0.329881533017356	0.0066511052895026	0.147340661607868	0.417823312488326	0.28629093631914	0.186822169841585	0.810414908143268
FA22570053-A3ABF91RNF4-Y01K-6040	0.467950069749331	0.0986137826845981	0.281116864632718	0.531237970730907	0.204671164222561	0.41842274198467	0.413907814879228
FA22570053-A3ABF91RNF4-Y01K-6060	0.36835009401919	0.0263906129893752	0.222628317090314	0.414487511554226	0.179975236773267	0.328459765063233	0.760647876560656
FA22570053-A3ABF91RNF4-Y01K-6080	0.333057004594606	0.0070294532758611	0.163449242467635	0.415631700012167	0.23244885711418	0.229751838769205	0.89999749586302
FA22570053-A3ABF91RNF4-Y01K-80100	0.282374659062269	-0.0030847310796013	0.171974456863418	0.469213978225641	0.21926916303731	0.234393344799257	0.85950539320016
FA22570053-A3ABF91RNF4-Y01K-8040	0.501657465176104	0.101965251138886	0.304035892379784	0.583981543069313	0.227128120568713	0.546276448465562	0.491959846880979
FA22570053-A3ABF91RNF4-Y01K-8060	0.335600469974488	0.0275869778793737	0.249807316357378	0.49956302424546	0.173890828555652	0.355442497788621	0.906946641352634
FA22570053-A3ABF91RNF4-Y01K-8080	0.28652966823361	0.0039554508571377	0.192325387624673	0.464483604144282	0.170045867290775	0.273349980566381	1.10732125573779
FA225L0190-A3ABF91RNF3-Y01K-100100	0.137767632155808	-0.0047959351640636	0.379537516468299	0.464770853448685	0.374622361697212	0.0737336059668224	0.556264700477004
FA225L0190-A3ABF91RNF3-Y01K-10040	0.088479551152339	0.0557095760373802	0.452121695006243	0.504966015688173	0.292151558539172	0.231353190915919	0.584696149249485
FA225L0190-A3ABF91RNF3-Y01K-10060	0.100980242681343	0.0192574681281241	0.422651382616216	0.471689682877373	0.337041736039405	0.114589387274524	0.29862625656606
FA225L0190-A3ABF91RNF3-Y01K-10080	0.17548490762206	-0.0016302190894056	0.352239321972866	0.462167333759962	0.367977223994985	0.0824435095388348	0.446433532285056
FA225L0190-A3ABF91RNF3-Y01K-40100	0.114702195263643	0.056851573278659	0.13412523902166	0.304651153355021	0.348705302864292	0.117833576320103	0.500680847675517
FA225L0190-A3ABF91RNF3-Y01K-4040	0.212838764830324	0.0865912595304864	0.195520570723836	0.369390946273274	0.223710675256114	0.332820194155993	0.205953758253445
FA225L0190-A3ABF91RNF3-Y01K-4060	0.108351805511057	0.0899689609141157	0.162581877649407	0.31517394821226	0.272823822974176	0.207037570440543	0.18519406500382
FA225L0190-A3ABF91RNF3-Y01K-4080	0.101310131126311	0.0821151691260944	0.157099111375368	0.302197289385348	0.31475082492675	0.161142753885271	0.462227950188048
FA225L0190-A3ABF91RNF3-Y01K-60100	0.0607287737296096	0.0188842091081577	0.218202233265769	0.33057808479423	0.34615135871621	0.0678345557737358	0.563507903724355
FA225L0190-A3ABF91RNF3-Y01K-6040	0.12830665080921	0.0723042797869221	0.281766233989437	0.40732829709517	0.25247723225205	0.251944494905544	0.409924458054482
FA225L0190-A3ABF91RNF3-Y01K-6060	0.0349648990486172	0.0424094451902644	0.271315642235232	0.389969165939944	0.294152195446768	0.123182179013522	0.511244382298622
FA225L0190-A3ABF91RNF3-Y01K-6080	0.0471466981100045	0.0303716304880993	0.218455155977051	0.356959912343891	0.338328468518595	0.0923544129262139	0.550431600539332
FA225L0190-A3ABF91RNF3-Y01K-80100	0.212610443272469	-0.017854682089003	0.33267747196151	0.390843898155971	0.371368719352708	0.0540160603559091	0.471190713849433
FA225L0190-A3ABF91RNF3-Y01K-8040	0.135124516300985	0.035939127925531	0.357613993584882	0.462196680568741	0.275454802132195	0.228428524707945	0.324589638163813
FA225L0190-A3ABF91RNF3-Y01K-8060	0.0671522797835275	0.0137033657560083	0.346337774981188	0.439397007543442	0.324375608102118	0.096414387463349	0.302438727042914
FA225L0190-A3ABF91RNF3-Y01K-8080	0.0854128979929405	-0.0020454369029803	0.315964781071557	0.412293364246819	0.360708380221453	0.0728373912978729	0.41630332249659
FA225R0032-A3ABF91RNF2-Y01K-100100	0.264324844946753	0.257339520688855	0.290982762750084	0.74332313438747	0.401691506609137	0.390979855515654	0.186668343936346
FA225R0032-A3ABF91RNF2-Y01K-10040	0.44057693303633	0.304097314129132	0.485296215369552	0.793283990175132	0.300961096048172	0.608362482872721	0.296320969278497
FA225R0032-A3ABF91RNF2-Y01K-10060	0.3877410599526	0.266301490476858	0.368755473598046	0.769108993926099	0.376071121145592	0.466637610300142	-0.0539999947715016
FA225R0032-A3ABF91RNF2-Y01K-10080	0.260702672371368	0.251858837285842	0.353787413415771	0.789540348209317	0.412806408624305	0.444701803845825	0.206517196761019
FA225R0032-A3ABF91RNF2-Y01K-40100	0.343530597122893	0.403326091283679	0.128602742322371	0.615437051614061	0.648061296814389	0.264071569066546	0.639533221911313
FA225R0032-A3ABF91RNF2-Y01K-4040	0.549785365580025	0.480466696365284	0.372790847157097	0.665505467809692	0.504064443780533	0.529442024055361	0.368420846897246
FA225R0032-A3ABF91RNF2-Y01K-4060	0.404930590691211	0.407296152956699	0.252412018015633	0.604262673848851	0.56117157540349	0.367860204683709	0.247238143492242
FA225R0032-A3ABF91RNF2-Y01K-4080	0.370881126410674	0.40557632232746	0.197673782455022	0.639031574504022	0.626939828487662	0.292980873334978	0.568181827920225
FA225R0032-A3ABF91RNF2-Y01K-60100	0.291007404022623	0.33137875888555	0.21566187474184	0.672794861137268	0.481996761836115	0.348717128683913	0.255766095144979
FA225R0032-A3ABF91RNF2-Y01K-6040	0.499127227711323	0.417094775194028	0.398972609714449	0.721599972205323	0.321024703488725	0.573567475831863	0.64541227332483
FA225R0032-A3ABF91RNF2-Y01K-6060	0.356478613733865	0.331421896259377	0.319473175746516	0.691418698408927	0.390345550910877	0.471776387911805	0.0677665206773829
FA225R0032-A3ABF91RNF2-Y01K-6080	0.274331236854834	0.35823535264644	0.226767801914624	0.68199645795967	0.463224062389322	0.402582532827133	0.0451940966399297
FA225R0032-A3ABF91RNF2-Y01K-80100	0.296578885545955	0.259705024511099	0.267288556787795	0.703486919367536	0.442445539767556	0.392957685101435	0.482448367239107
FA225R0032-A3ABF91RNF2-Y01K-8040	0.472948506549219	0.342747624525578	0.456761683993346	0.74053645410107	0.291169677374696	0.601326831467378	0.267808247232315
FA225R0032-A3ABF91RNF2-Y01K-8060	0.346959667349854	0.269077383758717	0.387586073695556	0.73477824945839	0.347853681416152	0.509363321790401	0.43579839059728
FA225R0032-A3ABF91RNF2-Y01K-8080	0.283074944770822	0.295566257556256	0.339930213546542	0.719681673929307	0.414949994218671	0.44133084997918	0.727501339376845
FA225W0223-A3AAF91RNF4-Y01K-100100	1.33610344846909	0.182005730107193	0.166727614437399	0.0533552575671412	0.264721685992337	0.231216817524499	5.48497974680961
FA225W0223-A3AAF91RNF4-Y01K-10040	1.11923986563397	0.46826150419905	0.197241625747975	0.154794356852785	0.142710603357418	0.191430239414597	3.75555907778923
FA225W0223-A3AAF91RNF4-Y01K-10060	1.3489286124854	0.205868767459309	0.203807403321895	0.119935180218487	0.258961394179476	0.220428921443307	4.70354364072317
FA225W0223-A3AAF91RNF4-Y01K-10080	1.2397615920309	0.112023869717884	0.200774579594639	0.062944685004336	0.209658670529906	0.0886000231738543	4.29119648915809
FA225W0223-A3AAF91RNF4-Y01K-40100	0.687140308199156	0.206262368477473	0.0218776124906394	0.250074932539711	0.372259777061685	0.177828250737217	3.09827919555385
FA225W0223-A3AAF91RNF4-Y01K-4040	0.645140276817101	0.347395497714289	0.0318146119418865	0.297696852896287	0.191395499365936	0.327465869558986	2.71022813233816
FA225W0223-A3AAF91RNF4-Y01K-4060	0.703593476931455	0.265145562006112	0.05257696676962	0.29502953210636	0.305457365510725	0.305802216863069	2.64993464864004
FA225W0223-A3AAF91RNF4-Y01K-4080	0.662271409308677	0.27212827942763	0.0314312749573984	0.262344272318698	0.348981881688459	0.204198968515084	2.6550148632545
FA225W0223-A3AAF91RNF4-Y01K-60100	1.1576411423089	0.157125745146005	0.0874038147736532	0.230244625494657	0.311461854934107	0.172692928360498	5.56085166302957
FA225W0223-A3AAF91RNF4-Y01K-6040	1.05537062109124	0.508226088800744	0.110072765706779	0.234727658990353	0.165964847179061	0.236678923369879	3.37775627347846
FA225W0223-A3AAF91RNF4-Y01K-6060	1.09918708045452	0.157969241016923	0.119591172015261	0.201899499207176	0.209399389960398	0.193598099063668	3.49799653170814
FA225W0223-A3AAF91RNF4-Y01K-6080	0.990923473921203	0.152233386059162	0.0929093440252334	0.210916168455878	0.265926676360894	0.157346328954397	4.12916973067244
FA225W0223-A3AAF91RNF4-Y01K-80100	1.27965990221379	0.0267644127926848	0.171249115456363	0.0390100420349131	0.296695022269266	0.0862250564165183	5.26288882097637
FA225W0223-A3AAF91RNF4-Y01K-8040	1.14281378520554	0.404789120270056	0.180164664688308	0.1405192019715	0.172662820745821	0.193146822082766	4.16318702494209
FA225W0223-A3AAF91RNF4-Y01K-8060	1.08031923038687	0.0446686962405692	0.192495789127426	0.0731718579487203	0.215712237582101	0.160504243011732	4.69530999635146
FA225W0223-A3AAF91RNF4-Y01K-8080	1.14134312171747	0.0667298632945789	0.186202848113368	0.0698986834642872	0.262197625069049	0.1285281140795	4.38850445474148
FA22620045-A3ABF91RNF2-Y01K-100100	0.32717371164371	0.171869681740907	0.202634675168894	0.495424318172136	0.433143645854664	0.216710676658623	0.172864387143173
FA22620045-A3ABF91RNF2-Y01K-10040	0.417242949331385	0.216060070995307	0.279928410507289	0.52678787778302	0.295794376509744	0.400597694280075	0.149777198481865
FA22620045-A3ABF91RNF2-Y01K-10060	0.345757016633938	0.191120389578082	0.259306258981646	0.53511034743654	0.338145924804534	0.321256464268599	0.343619574970243
FA22620045-A3ABF91RNF2-Y01K-10080	0.326797657580055	0.175470318290986	0.244424959796643	0.519065130943131	0.38557004546433	0.251808452828355	0.34966405534981
FA22620045-A3ABF91RNF2-Y01K-40100	0.647091181069559	0.208037160010027	0.10302120418088	0.424711828168813	0.58203547209323	0.094496565245604	0.0723213072696547
FA22620045-A3ABF91RNF2-Y01K-4040	0.734584364877741	0.246251568592257	0.185798063406718	0.461986275178511	0.428856965320393	0.184211231337974	0.215364979860759
FA22620045-A3ABF91RNF2-Y01K-4060	0.694123771701427	0.225085323110346	0.149887252047185	0.432709267485154	0.502313757170728	0.0913363090510137	0.116975345992172
FA22620045-A3ABF91RNF2-Y01K-4080	0.649092446048194	0.209423825553159	0.118728825277028	0.430861482426552	0.538490111477995	0.128459178150639	0.0643982271729951
FA22620045-A3ABF91RNF2-Y01K-60100	0.443784527230607	0.269108300868477	0.127558165022549	0.441307140905718	0.555212999308338	0.126929689618376	0.0617538424662603
FA22620045-A3ABF91RNF2-Y01K-6040	0.511456283978403	0.296520369964884	0.225818340644919	0.474558460789186	0.350872361857852	0.299686042296238	0.392766337907794
FA22620045-A3ABF91RNF2-Y01K-6060	0.495357871573922	0.288731705220719	0.170124247904031	0.461104455329554	0.459976218291486	0.182923075068128	0.124345856246203
FA22620045-A3ABF91RNF2-Y01K-6080	0.41945893667413	0.287154714727595	0.15638620267947	0.451481050688517	0.528918378176658	0.134540634866807	0.0825531565916907
FA22620045-A3ABF91RNF2-Y01K-80100	0.369074062766329	0.196307410485128	0.213950518984542	0.443461265661967	0.476015907656337	0.186384154612608	0.296710668778525
FA22620045-A3ABF91RNF2-Y01K-8040	0.44552438575911	0.221813227980113	0.234414574424875	0.486732772631079	0.307719570381248	0.356141637458806	0.358457850516161
FA22620045-A3ABF91RNF2-Y01K-8060	0.378723629649789	0.225124422964826	0.228130648577707	0.473287771849314	0.366042646780918	0.226525644822232	0.29301870699402
FA22620045-A3ABF91RNF2-Y01K-8080	0.36914624431096	0.207730789559233	0.239404607303841	0.456864379668766	0.435057077302144	0.180100448775965	0.149934765000666
FA22620086-A3ABF91RNF3-Y01K-100100	0.264625245427741	0.351793072455279	0.0308815176555296	0.749197714072253	0.342590640923952	0.139902420101546	0.310978714992388
FA22620086-A3ABF91RNF3-Y01K-10040	0.457355464034124	0.178545144412207	0.060622564040902	0.768862505800992	0.448410952123154	0.490725541749354	0.368753363311668
FA22620086-A3ABF91RNF3-Y01K-10060	0.350337636582551	0.219114713895444	0.0468081955512232	0.75460584768942	0.35365776928314	0.337213728065513	0.296759939870765
FA22620086-A3ABF91RNF3-Y01K-10080	0.309233755221666	0.314805129654979	0.0366507355949587	0.750604642437187	0.347229589481141	0.231255835039356	0.27216960385484
FA22620086-A3ABF91RNF3-Y01K-40100	0.461632451744856	0.332555296972431	0.130737886209092	0.67228387214961	0.464014135659383	-0.0559469713967172	0.512832459625559
FA22620086-A3ABF91RNF3-Y01K-4040	0.598227470853221	0.24115352976749	0.0560899310637338	0.681651831450258	0.475949414693139	0.32357684819173	0.319187726655439
FA22620086-A3ABF91RNF3-Y01K-4060	0.493357703976011	0.254682801235321	0.104288458205543	0.676242649993543	0.420663679344879	0.171911012235911	0.270178263205632
FA22620086-A3ABF91RNF3-Y01K-4080	0.475251824376185	0.314096271103479	0.106925142491821	0.66872976956977	0.428363650138837	0.0818630764203037	0.331093536425889
FA22620086-A3ABF91RNF3-Y01K-60100	0.34080135062889	0.336570094038768	0.0744255126168228	0.670185293111003	0.357906126207834	0.071581320222276	1.01586336907354
FA22620086-A3ABF91RNF3-Y01K-6040	0.533184515065972	0.263511688917117	0.0356441516907352	0.721808833211409	0.441148044933026	0.402628574807343	0.338770931500514
FA22620086-A3ABF91RNF3-Y01K-6060	0.407321651208414	0.288427564762754	0.045743376132976	0.697859881280928	0.3593899942878	0.249105764743594	0.300567417954282
FA22620086-A3ABF91RNF3-Y01K-6080	0.356334191275917	0.33558637806849	0.0425498687874016	0.692093818345383	0.347244577602845	0.125263638697062	0.473135053230099
FA22620086-A3ABF91RNF3-Y01K-80100	0.295516217207675	0.330288226007354	0.0401261286244803	0.69656213236691	0.346513389869775	0.109135598958561	0.258842215592347
FA22620086-A3ABF91RNF3-Y01K-8040	0.465111476553404	0.20564562682596	0.0548775951193529	0.740648706101021	0.433892910677023	0.46747236477138	0.331102471850384
FA22620086-A3ABF91RNF3-Y01K-8060	0.354679517489182	0.256159207600335	0.022596519407023	0.706741091713816	0.357446431870809	0.320156778415105	0.297957499345435
FA22620086-A3ABF91RNF3-Y01K-8080	0.303472337554889	0.324505004218238	0.0218547052056153	0.705448612160098	0.329819383539649	0.182632194839246	0.272852176583411
FA22630061-A3ABF90XNF2-Y01K-100100	0.448966811989591	0.0978603465232095	0.2547251936291	0.704237179603823	0.731473336564807	0.33730329111723	0.345493177315881
