ID	freebayes	lofreq	Mutect2	sniper	strelka2	VarDict	VarScan
FB22710023-A3ABF91RNF2-Y01K-6080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22710023-A3ABF91RNF2-Y01K-80100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22710023-A3ABF91RNF2-Y01K-8040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22710023-A3ABF91RNF2-Y01K-8060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22710023-A3ABF91RNF2-Y01K-8080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22710434-A3ABF91RNF2-Y01K-100100	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB22710434-A3ABF91RNF2-Y01K-10040	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB22710434-A3ABF91RNF2-Y01K-10060	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB22710434-A3ABF91RNF2-Y01K-10080	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB22710434-A3ABF91RNF2-Y01K-40100	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB22710434-A3ABF91RNF2-Y01K-4040	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB22710434-A3ABF91RNF2-Y01K-4060	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB22710434-A3ABF91RNF2-Y01K-4080	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB22710434-A3ABF91RNF2-Y01K-60100	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB22710434-A3ABF91RNF2-Y01K-6040	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB22710434-A3ABF91RNF2-Y01K-6060	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB22710434-A3ABF91RNF2-Y01K-6080	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB22710434-A3ABF91RNF2-Y01K-80100	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB22710434-A3ABF91RNF2-Y01K-8040	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB22710434-A3ABF91RNF2-Y01K-8060	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB22710434-A3ABF91RNF2-Y01K-8080	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB22770141-A3ABF90XNF2-Y01K-100100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22770141-A3ABF90XNF2-Y01K-10040	1.0	0.0	0.0	0.0	0.0	0.0	0.0
FB22770141-A3ABF90XNF2-Y01K-10060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22770141-A3ABF90XNF2-Y01K-10080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22770141-A3ABF90XNF2-Y01K-40100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22770141-A3ABF90XNF2-Y01K-4040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22770141-A3ABF90XNF2-Y01K-4060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22770141-A3ABF90XNF2-Y01K-4080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22770141-A3ABF90XNF2-Y01K-60100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22770141-A3ABF90XNF2-Y01K-6040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22770141-A3ABF90XNF2-Y01K-6060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22770141-A3ABF90XNF2-Y01K-6080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22770141-A3ABF90XNF2-Y01K-80100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22770141-A3ABF90XNF2-Y01K-8040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22770141-A3ABF90XNF2-Y01K-8060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22770141-A3ABF90XNF2-Y01K-8080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22790124-A3AAF91RNF2-Y01K-100100	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB22790124-A3AAF91RNF2-Y01K-10040	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB22790124-A3AAF91RNF2-Y01K-10060	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB22790124-A3AAF91RNF2-Y01K-10080	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB22790124-A3AAF91RNF2-Y01K-40100	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FB22790124-A3AAF91RNF2-Y01K-4040	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB22790124-A3AAF91RNF2-Y01K-4060	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB22790124-A3AAF91RNF2-Y01K-4080	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB22790124-A3AAF91RNF2-Y01K-60100	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB22790124-A3AAF91RNF2-Y01K-6040	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB22790124-A3AAF91RNF2-Y01K-6060	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB22790124-A3AAF91RNF2-Y01K-6080	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB22790124-A3AAF91RNF2-Y01K-80100	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB22790124-A3AAF91RNF2-Y01K-8040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22790124-A3AAF91RNF2-Y01K-8060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22790124-A3AAF91RNF2-Y01K-8080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22790765-A3AAF91RNF2-Y01K-100100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22790765-A3AAF91RNF2-Y01K-10040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22790765-A3AAF91RNF2-Y01K-10060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22790765-A3AAF91RNF2-Y01K-10080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22790765-A3AAF91RNF2-Y01K-40100	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FB22790765-A3AAF91RNF2-Y01K-4040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22790765-A3AAF91RNF2-Y01K-4060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22790765-A3AAF91RNF2-Y01K-4080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22790765-A3AAF91RNF2-Y01K-60100	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FB22790765-A3AAF91RNF2-Y01K-6040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22790765-A3AAF91RNF2-Y01K-6060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22790765-A3AAF91RNF2-Y01K-6080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22790765-A3AAF91RNF2-Y01K-80100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22790765-A3AAF91RNF2-Y01K-8040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22790765-A3AAF91RNF2-Y01K-8060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22790765-A3AAF91RNF2-Y01K-8080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227B0119-A3ABF90XNF2-Y01K-100100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227B0119-A3ABF90XNF2-Y01K-10040	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB227B0119-A3ABF90XNF2-Y01K-10060	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB227B0119-A3ABF90XNF2-Y01K-10080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227B0119-A3ABF90XNF2-Y01K-40100	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FB227B0119-A3ABF90XNF2-Y01K-4040	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB227B0119-A3ABF90XNF2-Y01K-4060	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB227B0119-A3ABF90XNF2-Y01K-4080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227B0119-A3ABF90XNF2-Y01K-60100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227B0119-A3ABF90XNF2-Y01K-6040	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB227B0119-A3ABF90XNF2-Y01K-6060	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB227B0119-A3ABF90XNF2-Y01K-6080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227B0119-A3ABF90XNF2-Y01K-80100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227B0119-A3ABF90XNF2-Y01K-8040	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB227B0119-A3ABF90XNF2-Y01K-8060	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB227B0119-A3ABF90XNF2-Y01K-8080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227L0542-A3ABF90XNF2-Y01K-100100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227L0542-A3ABF90XNF2-Y01K-10040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227L0542-A3ABF90XNF2-Y01K-10060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227L0542-A3ABF90XNF2-Y01K-10080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227L0542-A3ABF90XNF2-Y01K-40100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227L0542-A3ABF90XNF2-Y01K-4040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227L0542-A3ABF90XNF2-Y01K-4060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227L0542-A3ABF90XNF2-Y01K-4080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227L0542-A3ABF90XNF2-Y01K-60100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227L0542-A3ABF90XNF2-Y01K-6040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227L0542-A3ABF90XNF2-Y01K-6060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227L0542-A3ABF90XNF2-Y01K-6080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227L0542-A3ABF90XNF2-Y01K-80100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227L0542-A3ABF90XNF2-Y01K-8040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227L0542-A3ABF90XNF2-Y01K-8060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227L0542-A3ABF90XNF2-Y01K-8080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227M0158-A3AAF90XNF2-Y01K-100100	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB227M0158-A3AAF90XNF2-Y01K-10040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227M0158-A3AAF90XNF2-Y01K-10060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227M0158-A3AAF90XNF2-Y01K-10080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227M0158-A3AAF90XNF2-Y01K-40100	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FB227M0158-A3AAF90XNF2-Y01K-4040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227M0158-A3AAF90XNF2-Y01K-4060	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FB227M0158-A3AAF90XNF2-Y01K-4080	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FB227M0158-A3AAF90XNF2-Y01K-60100	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB227M0158-A3AAF90XNF2-Y01K-6040	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB227M0158-A3AAF90XNF2-Y01K-6060	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB227M0158-A3AAF90XNF2-Y01K-6080	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB227M0158-A3AAF90XNF2-Y01K-80100	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB227M0158-A3AAF90XNF2-Y01K-8040	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB227M0158-A3AAF90XNF2-Y01K-8060	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB227M0158-A3AAF90XNF2-Y01K-8080	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB227M0360-A3ABF91RNF2-Y01K-100100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227M0360-A3ABF91RNF2-Y01K-10040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227M0360-A3ABF91RNF2-Y01K-10060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227M0360-A3ABF91RNF2-Y01K-10080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227M0360-A3ABF91RNF2-Y01K-40100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227M0360-A3ABF91RNF2-Y01K-4040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227M0360-A3ABF91RNF2-Y01K-4060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227M0360-A3ABF91RNF2-Y01K-4080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227M0360-A3ABF91RNF2-Y01K-60100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227M0360-A3ABF91RNF2-Y01K-6040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227M0360-A3ABF91RNF2-Y01K-6060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227M0360-A3ABF91RNF2-Y01K-6080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227M0360-A3ABF91RNF2-Y01K-80100	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FB227M0360-A3ABF91RNF2-Y01K-8040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227M0360-A3ABF91RNF2-Y01K-8060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227M0360-A3ABF91RNF2-Y01K-8080	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FB227R0017-A3AAF91RNF2-Y01K-100100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227R0017-A3AAF91RNF2-Y01K-10040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227R0017-A3AAF91RNF2-Y01K-10060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227R0017-A3AAF91RNF2-Y01K-10080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227R0017-A3AAF91RNF2-Y01K-40100	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB227R0017-A3AAF91RNF2-Y01K-4040	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB227R0017-A3AAF91RNF2-Y01K-4060	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB227R0017-A3AAF91RNF2-Y01K-4080	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB227R0017-A3AAF91RNF2-Y01K-60100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227R0017-A3AAF91RNF2-Y01K-6040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227R0017-A3AAF91RNF2-Y01K-6060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227R0017-A3AAF91RNF2-Y01K-6080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227R0017-A3AAF91RNF2-Y01K-80100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227R0017-A3AAF91RNF2-Y01K-8040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227R0017-A3AAF91RNF2-Y01K-8060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227R0017-A3AAF91RNF2-Y01K-8080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227R0469-A3ABF91RNF2-Y01K-100100	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB227R0469-A3ABF91RNF2-Y01K-10040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227R0469-A3ABF91RNF2-Y01K-10060	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB227R0469-A3ABF91RNF2-Y01K-10080	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB227R0469-A3ABF91RNF2-Y01K-40100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227R0469-A3ABF91RNF2-Y01K-4040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227R0469-A3ABF91RNF2-Y01K-4060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227R0469-A3ABF91RNF2-Y01K-4080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227R0469-A3ABF91RNF2-Y01K-60100	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB227R0469-A3ABF91RNF2-Y01K-6040	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB227R0469-A3ABF91RNF2-Y01K-6060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227R0469-A3ABF91RNF2-Y01K-6080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227R0469-A3ABF91RNF2-Y01K-80100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227R0469-A3ABF91RNF2-Y01K-8040	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB227R0469-A3ABF91RNF2-Y01K-8060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227R0469-A3ABF91RNF2-Y01K-8080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227S0574-A3ABF91RNF2-Y01K-100100	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB227S0574-A3ABF91RNF2-Y01K-10040	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB227S0574-A3ABF91RNF2-Y01K-10060	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB227S0574-A3ABF91RNF2-Y01K-10080	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB227S0574-A3ABF91RNF2-Y01K-40100	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB227S0574-A3ABF91RNF2-Y01K-4040	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB227S0574-A3ABF91RNF2-Y01K-4060	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB227S0574-A3ABF91RNF2-Y01K-4080	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB227S0574-A3ABF91RNF2-Y01K-60100	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB227S0574-A3ABF91RNF2-Y01K-6040	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB227S0574-A3ABF91RNF2-Y01K-6060	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB227S0574-A3ABF91RNF2-Y01K-6080	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB227S0574-A3ABF91RNF2-Y01K-80100	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB227S0574-A3ABF91RNF2-Y01K-8040	0.0	0.0	0.0	0.0	1.0	0.0	0.0
FB227S0574-A3ABF91RNF2-Y01K-8060	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB227S0574-A3ABF91RNF2-Y01K-8080	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB227T0029-A3AAF91RNF2-Y01K-100100	0.0	0.0	0.0	1.0	0.0	0.0	0.0
FB227T0029-A3AAF91RNF2-Y01K-10040	0.0	0.0	0.0	1.0	0.0	0.0	0.0
FB227T0029-A3AAF91RNF2-Y01K-10060	0.0	0.0	0.0	1.0	0.0	0.0	0.0
FB227T0029-A3AAF91RNF2-Y01K-10080	0.0	0.0	0.0	1.0	0.0	0.0	0.0
FB227T0029-A3AAF91RNF2-Y01K-40100	0.0	0.0	0.0	1.0	0.0	0.0	0.0
FB227T0029-A3AAF91RNF2-Y01K-4040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227T0029-A3AAF91RNF2-Y01K-4060	0.0	0.0	0.0	1.0	0.0	0.0	0.0
FB227T0029-A3AAF91RNF2-Y01K-4080	0.0	0.0	0.0	1.0	0.0	0.0	0.0
FB227T0029-A3AAF91RNF2-Y01K-60100	0.0	0.0	0.0	1.0	0.0	0.0	0.0
FB227T0029-A3AAF91RNF2-Y01K-6040	0.0	0.0	0.0	1.0	0.0	0.0	0.0
FB227T0029-A3AAF91RNF2-Y01K-6060	0.0	0.0	0.0	1.0	0.0	0.0	0.0
FB227T0029-A3AAF91RNF2-Y01K-6080	0.0	0.0	0.0	1.0	0.0	0.0	0.0
FB227T0029-A3AAF91RNF2-Y01K-80100	0.0	0.0	0.0	1.0	0.0	0.0	0.0
FB227T0029-A3AAF91RNF2-Y01K-8040	0.0	0.0	0.0	1.0	0.0	0.0	0.0
FB227T0029-A3AAF91RNF2-Y01K-8060	0.0	0.0	0.0	1.0	0.0	0.0	0.0
FB227T0029-A3AAF91RNF2-Y01K-8080	0.0	0.0	0.0	1.0	0.0	0.0	0.0
FB227T0341-A3ABF91RNF2-Y01K-100100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227T0341-A3ABF91RNF2-Y01K-10040	0.0	0.0	0.0	0.0	1.0	0.0	0.0
FB227T0341-A3ABF91RNF2-Y01K-10060	1.0	0.0	0.0	0.0	0.0	0.0	0.0
FB227T0341-A3ABF91RNF2-Y01K-10080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227T0341-A3ABF91RNF2-Y01K-40100	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB227T0341-A3ABF91RNF2-Y01K-4040	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB227T0341-A3ABF91RNF2-Y01K-4060	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB227T0341-A3ABF91RNF2-Y01K-4080	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB227T0341-A3ABF91RNF2-Y01K-60100	1.0	0.0	0.0	0.0	0.0	0.0	0.0
FB227T0341-A3ABF91RNF2-Y01K-6040	0.0	0.0	0.0	0.0	1.0	0.0	0.0
FB227T0341-A3ABF91RNF2-Y01K-6060	1.0	0.0	0.0	0.0	0.0	0.0	0.0
FB227T0341-A3ABF91RNF2-Y01K-6080	1.0	0.0	0.0	0.0	0.0	0.0	0.0
FB227T0341-A3ABF91RNF2-Y01K-80100	1.0	0.0	0.0	0.0	0.0	0.0	0.0
FB227T0341-A3ABF91RNF2-Y01K-8040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227T0341-A3ABF91RNF2-Y01K-8060	1.0	0.0	0.0	0.0	0.0	0.0	0.0
FB227T0341-A3ABF91RNF2-Y01K-8080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227U0173-A3ABF91RNF2-Y01K-100100	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB227U0173-A3ABF91RNF2-Y01K-10040	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB227U0173-A3ABF91RNF2-Y01K-10060	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB227U0173-A3ABF91RNF2-Y01K-10080	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB227U0173-A3ABF91RNF2-Y01K-40100	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB227U0173-A3ABF91RNF2-Y01K-4040	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB227U0173-A3ABF91RNF2-Y01K-4060	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB227U0173-A3ABF91RNF2-Y01K-4080	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB227U0173-A3ABF91RNF2-Y01K-60100	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB227U0173-A3ABF91RNF2-Y01K-6040	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB227U0173-A3ABF91RNF2-Y01K-6060	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB227U0173-A3ABF91RNF2-Y01K-6080	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB227U0173-A3ABF91RNF2-Y01K-80100	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB227U0173-A3ABF91RNF2-Y01K-8040	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB227U0173-A3ABF91RNF2-Y01K-8060	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB227U0173-A3ABF91RNF2-Y01K-8080	0.0	0.0	0.0	0.0	0.0	0.0	1.0
FB227V0407-A3ABF91RNF2-Y01K-100100	0.0	0.0	0.0	1.0	0.0	0.0	0.0
FB227V0407-A3ABF91RNF2-Y01K-10040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227V0407-A3ABF91RNF2-Y01K-10060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227V0407-A3ABF91RNF2-Y01K-10080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227V0407-A3ABF91RNF2-Y01K-40100	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB227V0407-A3ABF91RNF2-Y01K-4040	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB227V0407-A3ABF91RNF2-Y01K-4060	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB227V0407-A3ABF91RNF2-Y01K-4080	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB227V0407-A3ABF91RNF2-Y01K-60100	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FB227V0407-A3ABF91RNF2-Y01K-6040	0.0	0.0	0.0	1.0	0.0	0.0	0.0
FB227V0407-A3ABF91RNF2-Y01K-6060	0.0	0.0	0.0	1.0	0.0	0.0	0.0
FB227V0407-A3ABF91RNF2-Y01K-6080	0.0	0.0	0.0	1.0	0.0	0.0	0.0
FB227V0407-A3ABF91RNF2-Y01K-80100	0.0	0.0	0.0	0.0	0.0	1.0	0.0
FB227V0407-A3ABF91RNF2-Y01K-8040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB227V0407-A3ABF91RNF2-Y01K-8060	0.0	0.0	0.0	1.0	0.0	0.0	0.0
FB227V0407-A3ABF91RNF2-Y01K-8080	0.0	0.0	0.0	1.0	0.0	0.0	0.0
FB22800030-L1ABF91RNF2-Y01K-100100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22800030-L1ABF91RNF2-Y01K-10040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22800030-L1ABF91RNF2-Y01K-10060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22800030-L1ABF91RNF2-Y01K-10080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22800030-L1ABF91RNF2-Y01K-40100	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB22800030-L1ABF91RNF2-Y01K-4040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22800030-L1ABF91RNF2-Y01K-4060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22800030-L1ABF91RNF2-Y01K-4080	0.0	0.0	1.0	0.0	0.0	0.0	0.0
FB22800030-L1ABF91RNF2-Y01K-60100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22800030-L1ABF91RNF2-Y01K-6040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22800030-L1ABF91RNF2-Y01K-6060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22800030-L1ABF91RNF2-Y01K-6080	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22800030-L1ABF91RNF2-Y01K-80100	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22800030-L1ABF91RNF2-Y01K-8040	0.0	1.0	0.0	0.0	0.0	0.0	0.0
FB22800030-L1ABF91RNF2-Y01K-8060	0.0	1.0	0.0	0.0	0.0	0.0	0.0
